year,round,institute_name,academic_program_name,quota,seat_type,gender_pool,opening_rank,closing_rank,is_preparatory
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,15949,16000,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,19952,19952,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,31592,48064,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,74748,84916,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),83119,84763,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12820,13103,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,28566,32745,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,14306,14718,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,7433,7640,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,94801,125318,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),120202,130314,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,19744,20197,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,26431,30787,False
2026,5,"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,9943,9943,False
2026,5,"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,86079,128046,False
2026,5,"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2850,2850,False
2026,5,"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,19791,19903,False
2026,5,"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,43165,44515,False
2026,5,"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1485,1485,False
2026,5,"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,16396,17348,False
2026,5,"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,8410,9095,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,42869,61221,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),56131,56131,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9160,9698,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,19256,24378,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11190,13346,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5507,7104,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,45010,77488,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12017,12785,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,27289,31960,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,15286,16290,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,7518,8156,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,75428,94237,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),85791,86873,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,14492,15200,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,34058,38162,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),39567,39567,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11314,17367,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),17636,17636,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5252,5923,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,36780,77350,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),69775,69775,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11779,13087,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,26480,30283,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),28815,28815,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12717,15877,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),15276,15276,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6389,7614,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,50924,66086,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),45299,52241,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10052,10597,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),11013,11013,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,20955,26304,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),25289,25289,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11668,14131,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),10502,10502,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6535,7457,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,60467,82413,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),79553,83779,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13132,14316,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),13165,13165,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,27274,33248,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),29688,32543,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10305,16334,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),15472,15472,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6824,8237,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),6899,6899,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","Maritime Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,77011,97171,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","Maritime Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),84612,94097,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","Maritime Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,15647,16930,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","Maritime Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),16022,16022,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","Maritime Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,33590,38813,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","Maritime Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),37727,42126,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","Maritime Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,16147,17840,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","Maritime Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),18389,18389,False
2026,5,"Gati Shakti Vishwavidyalaya, Vadodara","Maritime Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,8538,8813,False
2026,5,CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,85892,109538,False
2026,5,CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,16880,17513,False
2026,5,CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,39257,40750,False
2026,5,CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,16600,16813,False
2026,5,CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6027,6027,False
2026,5,CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,68241,80383,False
2026,5,CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13596,13774,False
2026,5,CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,26212,27263,False
2026,5,CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9299,12444,False
2026,5,CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5317,5317,False
2026,5,CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,80733,102997,False
2026,5,CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,15961,15976,False
2026,5,CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,35882,39232,False
2026,5,CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,15486,15921,False
2026,5,CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6607,6607,False
2026,5,CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,81819,118969,False
2026,5,CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,18039,18495,False
2026,5,CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,41398,42345,False
2026,5,CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,15043,17705,False
2026,5,CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4739,4739,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,28980,59645,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1263,1263,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9433,10007,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,18437,24684,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5786,11610,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4676,5768,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,21487,65145,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,4136,4136,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9695,10789,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,20704,26072,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11439,13206,False
2026,5,"National Institute of Electronics and Information Technology, Ropar (Punjab)","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3069,6088,False
2026,5,"National Institute of Electronics and Information Technology, Patna (Bihar)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,19872,68926,False
2026,5,"National Institute of Electronics and Information Technology, Patna (Bihar)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1981,1981,False
2026,5,"National Institute of Electronics and Information Technology, Patna (Bihar)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10649,11682,False
2026,5,"National Institute of Electronics and Information Technology, Patna (Bihar)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,21810,27088,False
2026,5,"National Institute of Electronics and Information Technology, Patna (Bihar)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1782,1782,False
2026,5,"National Institute of Electronics and Information Technology, Patna (Bihar)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5356,12949,False
2026,5,"National Institute of Electronics and Information Technology, Patna (Bihar)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5775,6470,False
2026,5,"National Institute of Electronics and Information Technology, Ajmer (Rajasthan)","Computer Science and Engineering (Internet of Things, Cyber Security including Block Chain Technology ) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,55565,73128,False
2026,5,"National Institute of Electronics and Information Technology, Ajmer (Rajasthan)","Computer Science and Engineering (Internet of Things, Cyber Security including Block Chain Technology ) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11440,12090,False
2026,5,"National Institute of Electronics and Information Technology, Ajmer (Rajasthan)","Computer Science and Engineering (Internet of Things, Cyber Security including Block Chain Technology ) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,23430,28464,False
2026,5,"National Institute of Electronics and Information Technology, Ajmer (Rajasthan)","Computer Science and Engineering (Internet of Things, Cyber Security including Block Chain Technology ) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8198,13542,False
2026,5,"National Institute of Electronics and Information Technology, Ajmer (Rajasthan)","Computer Science and Engineering (Internet of Things, Cyber Security including Block Chain Technology ) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4982,6647,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","B. Tech in Electronics and Communication Engineering with minor in Wearable Electronics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,55697,81145,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","B. Tech in Electronics and Communication Engineering with minor in Wearable Electronics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3296,3296,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","B. Tech in Electronics and Communication Engineering with minor in Wearable Electronics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12740,14008,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","B. Tech in Electronics and Communication Engineering with minor in Wearable Electronics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,27819,32775,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","B. Tech in Electronics and Communication Engineering with minor in Wearable Electronics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12470,15375,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","B. Tech in Electronics and Communication Engineering with minor in Wearable Electronics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5131,7885,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","Computer Science and Engineering with minor in AI and ML (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,53858,74399,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","Computer Science and Engineering with minor in AI and ML (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3324,3324,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","Computer Science and Engineering with minor in AI and ML (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11232,11938,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","Computer Science and Engineering with minor in AI and ML (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,26147,29441,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","Computer Science and Engineering with minor in AI and ML (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11925,13720,False
2026,5,"National Institute of Electronics and Information Technology, Gorakhpur (UP)","Computer Science and Engineering with minor in AI and ML (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5375,6769,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,42925,64150,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,640,1769,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10030,10749,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,20858,24458,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6799,10501,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3820,5060,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Artificial Intelligence & Data Science - Aviation Systems (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,56763,71026,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Artificial Intelligence & Data Science - Aviation Systems (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3569,3569,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Artificial Intelligence & Data Science - Aviation Systems (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11049,11848,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Artificial Intelligence & Data Science - Aviation Systems (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,24105,28155,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Artificial Intelligence & Data Science - Aviation Systems (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11013,13981,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Artificial Intelligence & Data Science - Aviation Systems (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3377,6859,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44384,75670,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2643,2643,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11732,12232,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,24520,29338,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1995,1995,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12451,14043,False
2026,5,"Rajiv Gandhi National Aviation University, Fursatganj, Amethi (UP)","Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5189,7401,False
2026,5,Islamic University of Science and Technology Kashmir,"Architecture  (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,1012,1224,False
2026,5,Islamic University of Science and Technology Kashmir,"Architecture  (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,570,576,False
2026,5,Islamic University of Science and Technology Kashmir,"Architecture  (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,352,352,False
2026,5,Islamic University of Science and Technology Kashmir,"Architecture  (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,167,212,False
2026,5,Islamic University of Science and Technology Kashmir,"Architecture  (5 Years, Bachelor of Architecture)",HS,OPEN,Gender-Neutral,2290,17145,False
